"filter_sal","MPG","PPG","APG","RPG","TOPG","BPG","SPG","Trusted","Agressiveness"
2328652,28.1111111111111,7.55555555555556,4.13888888888889,3.18055555555556,1.20833333333333,0.0972222222222222,0.875,"Yes","No"
1471382,11,2.8,0,2,0.6,0.4,0.2,"No","No"
6021175,14.1666666666667,3.57142857142857,1.92857142857143,2.5,0.714285714285714,0.166666666666667,0.428571428571429,"No","No"
1471382,21.2884615384615,6.55769230769231,1.40384615384615,2.05769230769231,0.673076923076923,0.480769230769231,0.692307692307692,"No","No"
5400000,16,6.03636363636364,1.63636363636364,3.49090909090909,1.4,0.854545454545454,0.618181818181818,"No","Yes"
2183934,16,6.03636363636364,1.63636363636364,3.49090909090909,1.4,0.854545454545454,0.618181818181818,"No","Yes"
25686667,28.1692307692308,16.7538461538462,6.01538461538462,3,2.56923076923077,0.338461538461538,1.35384615384615,"Yes","Yes"
4149242,28.2222222222222,11.3456790123457,1.77777777777778,10.2345679012346,1.83950617283951,0.358024691358025,0.654320987654321,"Yes","Yes"
1579440,11.7636363636364,3.78181818181818,0.527272727272727,2.4,0.436363636363636,0.454545454545455,0.345454545454545,"No","No"
4615385,14.5849056603774,4.50943396226415,1.05660377358491,1.69811320754717,0.735849056603774,0.358490566037736,0.60377358490566,"No","No"
2705040,28.6153846153846,6.43589743589744,1.5,5.16666666666667,1.21794871794872,0.333333333333333,0.871794871794872,"Yes","No"
2947305,17.09375,8.21875,1.25,5.46875,1.71875,1.375,0.75,"No","Yes"
1e+05,6.35135135135135,2.40540540540541,0.27027027027027,1.13513513513514,0.459459459459459,0.162162162162162,0.189189189189189,"No","No"
6216840,32.0365853658537,18.3292682926829,1.96341463414634,10.4634146341463,2.23170731707317,1.68292682926829,0.707317073170732,"Yes","Yes"
18868625,33.0555555555556,21.1527777777778,2.58333333333333,6.84722222222222,1.45833333333333,0.986111111111111,1.77777777777778,"Yes","Yes"
10607169,20.2173913043478,9.95652173913044,1.52173913043478,4.07246376811594,1.07246376811594,0.478260869565217,0.753623188405797,"No","No"
2093040,10.6507936507937,3.74603174603175,0.206349206349206,2.11111111111111,0.53968253968254,0.111111111111111,0.349206349206349,"No","No"
1.2e+07,35.6172839506173,20.8518518518519,5.19753086419753,4.40740740740741,2.11111111111111,0.481481481481481,1.55555555555556,"Yes","Yes"
12921348,25.2835820895522,12.4626865671642,1.17910447761194,8.67164179104478,1.35820895522388,0.895522388059702,0.477611940298507,"Yes","Yes"
16910113,27.7733333333333,11.6266666666667,2.28,5.05333333333333,1.84,0.506666666666667,1.30666666666667,"Yes","Yes"
17745894,36.6973684210526,14.5394736842105,1.81578947368421,3.71052631578947,1.38157894736842,0.223684210526316,1.44736842105263,"Yes","Yes"
2.5e+07,35.8055555555556,28.1805555555556,5.01388888888889,8.18055555555556,3.47222222222222,1.18055555555556,0.958333333333333,"Yes","Yes"
22642350,31.4805194805195,16.025974025974,2.41558441558442,9.8961038961039,1.84415584415584,0.532467532467532,0.753246753246753,"Yes","Yes"
1360305,19.9090909090909,9.34545454545455,1.05454545454545,2,0.981818181818182,0.0545454545454545,0.472727272727273,"No","No"
1471382,4.2,1.8,0,2,0.2,0,0,"No","No"
14100000,36.1012658227848,18.1518987341772,4.18987341772152,3.82278481012658,2.27848101265823,0.240506329113924,1.65822784810127,"Yes","Yes"
17826150,33.325,22.1375,2.075,3.825,1.725,0.6125,0.75,"Yes","Yes"
8393000,19,6.78205128205128,0.423076923076923,5.42307692307692,0.615384615384615,0.897435897435897,0.512820512820513,"No","No"
4503600,28.4305555555556,14.2777777777778,1.30555555555556,7.30555555555556,1.68055555555556,1.86111111111111,0.736111111111111,"Yes","Yes"
2151704,15.9615384615385,4.48717948717949,1.57692307692308,3.12820512820513,0.756410256410256,0.371794871794872,0.769230769230769,"No","No"
7e+06,30.0125,9.2375,2.05,3.25,1.225,0.4375,0.75,"Yes","No"
28703704,37.025974025974,21.2207792207792,6.41558441558442,4.74025974025974,2.92207792207792,0.441558441558442,2.05194805194805,"Yes","Yes"
4087500,11.7538461538462,4.75384615384615,1.10769230769231,3.84615384615385,0.938461538461538,0.753846153846154,0.307692307692308,"No","No"
4666500,14.3676470588235,3.39705882352941,0.352941176470588,2.07352941176471,0.470588235294118,0.132352941176471,0.441176470588235,"No","No"
18868625,31.4528301886792,19.6415094339623,4.69811320754717,2.9622641509434,2.33962264150943,0.339622641509434,1.05660377358491,"Yes","Yes"
21461010,30.5540540540541,17.9864864864865,1.48648648648649,8.54054054054054,1.33783783783784,1.09459459459459,0.513513513513513,"Yes","Yes"
4180000,19.8840579710145,8.30434782608696,1.92753623188406,3.23188405797101,1.36231884057971,0.130434782608696,0.623188405797101,"No","Yes"
6655325,22.2542372881356,8.20338983050847,0.898305084745763,2.22033898305085,0.966101694915254,0.11864406779661,0.372881355932203,"No","No"
6666667,24.7926829268293,7.6219512195122,2.52439024390244,3.51219512195122,0.74390243902439,0.268292682926829,0.939024390243902,"Yes","No"
1471382,20.0952380952381,5.53968253968254,0.698412698412698,4.95238095238095,0.650793650793651,0.365079365079365,0.857142857142857,"No","No"
5e+05,15.8676470588235,6.36764705882353,1.20588235294118,1.72058823529412,0.779411764705882,0.147058823529412,0.647058823529412,"No","No"
33285709,35.6447368421053,25.2631578947368,6.76315789473684,7.43421052631579,3.27631578947368,0.644736842105263,1.36842105263158,"Yes","Yes"
7e+06,28.4626865671642,15.3432835820896,2.49253731343284,2.52238805970149,1.59701492537313,0.283582089552239,0.925373134328358,"Yes","Yes"
2947305,7.75862068965517,2.24137931034483,0.241379310344828,1.58620689655172,0.379310344827586,0.413793103448276,0.413793103448276,"No","No"
50000,3.5,1.16666666666667,0.0833333333333333,0.333333333333333,0.333333333333333,0,0,"No","No"
1974159,17.9787234042553,6.95744680851064,1.12765957446809,3.14893617021277,0.48936170212766,0.148936170212766,0.234042553191489,"No","No"
17190000,32.3513513513514,12.3108108108108,1.89189189189189,5.98648648648649,1.09459459459459,0.391891891891892,1,"Yes","No"
2500000,19.551724137931,9.56896551724138,3.05172413793103,2.51724137931034,1.70689655172414,0.189655172413793,1.13793103448276,"No","Yes"
22642350,34.4423076923077,16.5576923076923,3.76923076923077,6.96153846153846,2.26923076923077,1.34615384615385,0.961538461538462,"Yes","Yes"
12782609,30.08,13.4933333333333,1.41333333333333,9.88,1.61333333333333,1.28,0.626666666666667,"Yes","Yes"
6306060,24.5882352941176,10.2352941176471,1.86764705882353,1.72058823529412,1.17647058823529,0.0294117647058824,0.544117647058823,"Yes","No"
776217,24.5882352941176,10.2352941176471,1.86764705882353,1.72058823529412,1.17647058823529,0.0294117647058824,0.544117647058823,"Yes","No"
5e+06,35.7,14.1375,2.5125,5.05,1.75,0.2875,0.8375,"Yes","Yes"
4538020,27.327868852459,9.14754098360656,3.0327868852459,4.18032786885246,1.31147540983607,0.295081967213115,1.49180327868852,"Yes","No"
46080,18.1803278688525,9.67213114754098,1.39344262295082,2.45901639344262,0.836065573770492,0.0655737704918033,0.770491803278688,"No","No"
2106407,22.5081967213115,10.2950819672131,3.77049180327869,2.57377049180328,1.80327868852459,0.213114754098361,1.44262295081967,"No","Yes"
4078320,17.8860759493671,6.05063291139241,1.37974683544304,2.22784810126582,1.22784810126582,0.215189873417722,0.493670886075949,"No","No"
8e+06,25.453125,11.953125,1.9375,5.5,2.109375,0.53125,0.90625,"Yes","Yes"
2116955,11.5555555555556,7.11111111111111,0.847222222222222,3.31944444444444,0.916666666666667,0.472222222222222,0.263888888888889,"No","No"
13168750,28.8641975308642,11.7037037037037,1.35802469135802,6.4320987654321,0.765432098765432,0.950617283950617,0.716049382716049,"Yes","No"
14041096,25.4146341463415,9.13414634146342,2.75609756097561,7.65853658536585,1.8780487804878,1.03658536585366,0.829268292682927,"Yes","Yes"
2133542,28.8157894736842,9.97368421052632,2.14473684210526,5.52631578947368,1.59210526315789,0.75,1.02631578947368,"Yes","Yes"
9607500,24.5657894736842,7.48684210526316,4.43421052631579,2.13157894736842,1.52631578947368,0.118421052631579,0.578947368421053,"Yes","Yes"
10162922,18.6794871794872,6.38461538461539,0.858974358974359,3.58974358974359,0.794871794871795,0.448717948717949,0.628205128205128,"No","No"
9904495,21.8524590163934,8.37704918032787,1.50819672131148,5.14754098360656,1.26229508196721,0.295081967213115,0.131147540983607,"No","No"
2116955,18.15,12.75,0.8,4.9,1.2,0.45,0.55,"No","No"
2700000,30.537037037037,11.537037037037,5.2037037037037,5.11111111111111,2.83333333333333,0.759259259259259,1.48148148148148,"Yes","Yes"
1.3e+07,29.2857142857143,12.7142857142857,1.28571428571429,6.42857142857143,1.14285714285714,0.428571428571429,0.428571428571429,"Yes","No"
28530608,31.4464285714286,15.3035714285714,6.10714285714286,2.92857142857143,1.5,0.285714285714286,1.19642857142857,"Yes","Yes"
1662500,22.6774193548387,7.16129032258065,1.25806451612903,2.67741935483871,0.838709677419355,0.32258064516129,0.451612903225806,"No","No"
5e+06,9.41666666666667,3.25,0.566666666666667,1.95,0.45,0.45,0.216666666666667,"No","No"
1709538,15.28,6.18666666666667,1.04,2.74666666666667,0.56,0.226666666666667,0.333333333333333,"No","No"
12500000,14.2622950819672,5.14754098360656,0.262295081967213,3.80327868852459,0.655737704918033,0.819672131147541,0.344262295081967,"No","No"
10500000,21.3417721518987,12.2151898734177,1.12658227848101,3.82278481012658,1.06329113924051,0.265822784810127,0.40506329113924,"No","No"
2245400,33.7530864197531,13.8395061728395,4.72839506172839,3.34567901234568,2.50617283950617,0.45679012345679,1.85185185185185,"Yes","Yes"
1471382,9.71794871794872,3.58974358974359,0.435897435897436,1.66666666666667,0.435897435897436,0.282051282051282,0.282051282051282,"No","No"
2569920,22.7833333333333,10.3166666666667,0.683333333333333,5.53333333333333,1.11666666666667,1.43333333333333,0.416666666666667,"No","No"
3949999,17.9166666666667,5.13333333333333,1.38333333333333,3.5,0.783333333333333,0.35,0.433333333333333,"No","No"
3477600,19.1929824561403,9.21052631578947,1.70175438596491,4.54385964912281,1.33333333333333,0.456140350877193,0.947368421052632,"No","Yes"
4187599,29.3283582089552,11.1492537313433,1.82089552238806,8.08955223880597,2.35820895522388,1.49253731343284,1.76119402985075,"Yes","Yes"
2328652,11.8474576271186,2.08474576271186,0.88135593220339,2.89830508474576,0.847457627118644,0.271186440677966,0.254237288135593,"No","No"
5192000,19.1296296296296,7.25925925925926,0.62962962962963,1.7962962962963,0.555555555555556,0.12962962962963,0.425925925925926,"No","No"
22434783,34.9714285714286,14.9428571428571,5.75714285714286,6.11428571428571,2.92857142857143,0.614285714285714,0.928571428571429,"Yes","Yes"
3807146,24.7808219178082,8.45205479452055,1.89041095890411,2.50684931506849,1.28767123287671,0.273972602739726,0.602739726027397,"Yes","No"
1471382,21.6625,9.95,2.3625,7,1.3,0.625,0.9875,"No","No"
12500000,24.9393939393939,11.7727272727273,1.51515151515152,5.48484848484848,1.54545454545455,0.696969696969697,0.878787878787879,"Yes","Yes"
11600000,13,4.5,0.916666666666667,1.75,0.75,0,0.0833333333333333,"No","No"
12250000,31.3384615384615,18.1692307692308,2.75384615384615,8.86153846153846,1.89230769230769,1.07692307692308,0.815384615384615,"Yes","Yes"
3505233,15.0512820512821,3.62820512820513,0.384615384615385,3.91025641025641,0.641025641025641,0.333333333333333,0.346153846153846,"No","No"
1471382,14.7959183673469,5.57142857142857,0.959183673469388,2.26530612244898,0.653061224489796,0.204081632653061,0.591836734693878,"No","No"
10595505,17.3235294117647,3.95588235294118,0.382352941176471,6.08823529411765,0.882352941176471,0.338235294117647,0.308823529411765,"No","No"
2106470,27.2463768115942,11.7826086956522,1.3768115942029,5.94202898550725,1.36231884057971,0.246376811594203,0.811594202898551,"Yes","Yes"
24773250,30.3466666666667,11.6133333333333,1.6,5.21333333333333,0.933333333333333,0.426666666666667,1.4,"Yes","No"
7590035,30.9756097560976,7.95121951219512,2.15853658536585,6.24390243902439,1.35365853658537,0.24390243902439,1.29268292682927,"Yes","Yes"
1471382,4.20588235294118,1.05882352941176,0.294117647058824,0.941176470588235,0.294117647058824,0,0.0588235294117647,"No","No"
5513514,28.7464788732394,9.85915492957746,3.36619718309859,3.52112676056338,1.28169014084507,0.366197183098592,1.32394366197183,"Yes","No"
5192000,25.5696202531646,6.87341772151899,1.18987341772152,4.32911392405063,0.822784810126582,0.40506329113924,0.670886075949367,"Yes","No"
10714286,20.5185185185185,8.51851851851852,2.79012345679012,1.95061728395062,0.938271604938272,0.0740740740740741,0.728395061728395,"No","No"
1.6e+07,31.8194444444444,16.4861111111111,4.08333333333333,11.0138888888889,2.27777777777778,2.02777777777778,0.583333333333333,"Yes","Yes"
19508958,34.8024691358025,23.1358024691358,4.06172839506173,6.95061728395062,3.2716049382716,0.358024691358025,1.87654320987654,"Yes","Yes"
31269231,32.679012345679,17.0987654320988,3.2716049382716,9.03703703703704,2.35802469135802,1.71604938271605,1.81481481481481,"Yes","Yes"
1096080,18.1029411764706,6.13235294117647,1.04411764705882,2.73529411764706,0.852941176470588,0.25,0.485294117647059,"No","No"
1709538,14.8474576271186,5.20338983050847,0.457627118644068,3.1864406779661,0.457627118644068,0.406779661016949,0.491525423728814,"No","No"
3e+06,35.2361111111111,11.9305555555556,11.6527777777778,6.04166666666667,3.86111111111111,0.138888888888889,1.95833333333333,"Yes","Yes"
3300000,35.2361111111111,11.9305555555556,11.6527777777778,6.04166666666667,3.86111111111111,0.138888888888889,1.95833333333333,"Yes","Yes"
172552,6,4,0,1,0,0,0,"No","No"
263124,20.3292682926829,9.87804878048781,2.91463414634146,2.47560975609756,1.40243902439024,0.0609756097560976,0.560975609756098,"No","Yes"
2328652,20.3292682926829,9.87804878048781,2.91463414634146,2.47560975609756,1.40243902439024,0.0609756097560976,0.560975609756098,"No","Yes"
1889040,14.3,3.1,0.557142857142857,1.25714285714286,0.4,0.228571428571429,0.414285714285714,"No","No"
166258,14.3,3.1,0.557142857142857,1.25714285714286,0.4,0.228571428571429,0.414285714285714,"No","No"
1471382,18.5061728395062,5.87654320987654,2.14814814814815,1.48148148148148,1.34567901234568,0.0246913580246914,0.765432098765432,"No","Yes"
2328652,27.4,9.5375,3.55,3.225,1.5125,0.1875,0.85,"Yes","Yes"
2500000,11.5945945945946,3.2972972972973,0.72972972972973,1.83783783783784,0.216216216216216,0.0540540540540541,0.27027027027027,"No","No"
1.6e+07,30.6835443037975,18.8481012658228,6.22784810126582,3.20253164556962,2.82278481012658,0.139240506329114,0.746835443037975,"Yes","Yes"
2500000,17.9189189189189,5.54054054054054,0.797297297297297,1.72972972972973,0.581081081081081,0.189189189189189,0.445945945945946,"No","No"
2328652,17.9189189189189,5.54054054054054,0.797297297297297,1.72972972972973,0.581081081081081,0.189189189189189,0.445945945945946,"No","No"
1471382,13.7647058823529,5.62745098039216,0.647058823529412,2.64705882352941,0.627450980392157,0.784313725490196,0.372549019607843,"No","No"
14275000,30.5657894736842,10.0789473684211,8.6578947368421,4.28947368421053,2.53947368421053,0.131578947368421,2.13157894736842,"Yes","Yes"
16698103,28.4029850746269,12.8059701492537,1.44776119402985,6.25373134328358,2.13432835820896,0.597014925373134,1.56716417910448,"Yes","Yes"
13788500,27.0609756097561,10.2682926829268,1.39024390243902,7.34146341463415,1.6219512195122,1.57317073170732,0.195121951219512,"Yes","Yes"
2386864,32.1645569620253,14.5443037974684,2.69620253164557,3.37974683544304,1.58227848101266,0.20253164556962,0.924050632911392,"Yes","Yes"
1471382,21.2068965517241,5.75862068965517,1.48275862068966,5.31034482758621,0.896551724137931,0.551724137931034,1.3448275862069,"No","No"
2442455,19.5322580645161,5.33870967741935,2.37096774193548,1.59677419354839,1.12903225806452,0.209677419354839,1.19354838709677,"No","No"
8406000,33.9857142857143,17.2,1.71428571428571,6.51428571428571,1.98571428571429,0.728571428571429,1.42857142857143,"Yes","Yes"
21974719,31.672131147541,9.13114754098361,1.49180327868852,10.9508196721311,1.86885245901639,2.21311475409836,0.737704918032787,"Yes","Yes"
28530608,34.375,23.475,10.425,7.825,4.275,0.25,2.0375,"Yes","Yes"
19578455,30.4242424242424,17.030303030303,1.10606060606061,6,1.36363636363636,0.378787878787879,0.575757575757576,"Yes","Yes"
1471382,11.6764705882353,3.67647058823529,0.294117647058824,3.61764705882353,0.676470588235294,1.05882352941176,0.235294117647059,"No","No"
1794600,2,0,0,0.333333333333333,0,0,0.333333333333333,"No","No"
1524305,19.8709677419355,11.1290322580645,0.935483870967742,1.80645161290323,1,0.0645161290322581,0.387096774193548,"No","No"
789725,19.8709677419355,11.1290322580645,0.935483870967742,1.80645161290323,1,0.0645161290322581,0.387096774193548,"No","No"
172238,19.8709677419355,11.1290322580645,0.935483870967742,1.80645161290323,1,0.0645161290322581,0.387096774193548,"No","No"
20061729,32.0512820512821,12.6025641025641,0.846153846153846,6.83333333333333,1.38461538461538,1.8974358974359,0.487179487179487,"Yes","Yes"
3028410,15.7272727272727,6.79545454545455,1.52272727272727,1.36363636363636,0.818181818181818,0.0681818181818182,0.5,"No","No"
1577230,20.5121951219512,10.5243902439024,0.634146341463415,3.25609756097561,0.853658536585366,0.0853658536585366,0.292682926829268,"No","No"
2361360,10.9090909090909,3.69090909090909,1.76363636363636,1,0.836363636363636,0.0181818181818182,0.418181818181818,"No","No"
1524305,22.4487179487179,7.25641025641026,4.38461538461539,2.30769230769231,1.87179487179487,0.153846153846154,1.21794871794872,"No","Yes"
7692308,19.4871794871795,6.25641025641026,3.03846153846154,2.16666666666667,1,0.346153846153846,0.730769230769231,"No","No"
6e+06,20.3461538461538,8.61538461538461,3.59615384615385,2.46153846153846,1.82692307692308,0.0576923076923077,0.653846153846154,"No","Yes"
12236535,14.6779661016949,4.16949152542373,0.966101694915254,2.8135593220339,0.559322033898305,0.186440677966102,0.627118644067797,"No","No"
1524305,13.25,4.83333333333333,1.83333333333333,1.41666666666667,0.583333333333333,0,0.25,"No","No"
6021175,18.1578947368421,5.96491228070175,1.91228070175439,4.28070175438596,1.01754385964912,0.473684210526316,0.385964912280702,"No","No"
3097800,23.1095890410959,8.12328767123288,1.61643835616438,4.19178082191781,1.56164383561644,0.164383561643836,0.753424657534247,"Yes","Yes"
34682550,34.1772151898734,30.0632911392405,6.67088607594937,5.44303797468354,3.31645569620253,0.189873417721519,2.13924050632911,"Yes","Yes"
22471910,25.175,7.95,0.775,6.6625,1.05,1.1125,0.525,"Yes","No"
1471382,19.8271604938272,6.08641975308642,4.53086419753086,3.08641975308642,1.72839506172839,0.123456790123457,1.17283950617284,"No","Yes"
3152931,22.7659574468085,10.9574468085106,0.936170212765957,3.12765957446809,0.680851063829787,0.340425531914894,0.787234042553192,"No","No"
1.4e+07,26.5205479452055,8.58904109589041,1.45205479452055,6.9041095890411,1.06849315068493,1.05479452054795,0.643835616438356,"Yes","No"
3290000,12.7179487179487,3.41025641025641,0.41025641025641,4.02564102564103,0.564102564102564,0.461538461538462,0.358974358974359,"No","No"
10500000,23.9315068493151,9.86301369863014,0.767123287671233,2.53424657534247,0.63013698630137,0.342465753424658,0.73972602739726,"Yes","No"
1988520,7.97435897435897,1.84615384615385,0.948717948717949,1.61538461538462,0.487179487179487,0.0256410256410256,0.153846153846154,"No","No"
5250000,23.44,6.4,1.42666666666667,4.45333333333333,0.906666666666667,0.493333333333333,1.13333333333333,"Yes","No"
14796348,32.972602739726,15.0958904109589,1.84931506849315,9.04109589041096,1.86301369863014,0.506849315068493,1.53424657534247,"Yes","Yes"
5e+05,6.83333333333333,2,0.166666666666667,1.25,0.666666666666667,0.166666666666667,0.0833333333333333,"No","No"
1881250,25.1803278688525,8.55737704918033,2.67213114754098,7.32786885245902,1.47540983606557,1.27868852459016,0.770491803278688,"Yes","Yes"
2e+06,14.5294117647059,5.11764705882353,3.17647058823529,2.15686274509804,1.27450980392157,0.0392156862745098,0.647058823529412,"No","No"
16500000,16.9411764705882,6.3921568627451,1,1.68627450980392,0.450980392156863,0.137254901960784,0.411764705882353,"No","No"
15280000,17.4473684210526,6.25,0.434210526315789,4.43421052631579,0.934210526315789,0.75,0.289473684210526,"No","No"
1.6e+07,33.0657894736842,14.6842105263158,2.22368421052632,6.71052631578947,1.42105263157895,0.526315789473684,0.855263157894737,"Yes","Yes"
2116955,25.3125,8.359375,1.09375,4.625,1.21875,0.28125,1.71875,"Yes","No"
15453126,27.5,11.9027777777778,5.26388888888889,2.44444444444444,1.81944444444444,0.152777777777778,0.75,"Yes","Yes"
9821429,20.328125,5.28125,0.984375,3.109375,0.8125,0.265625,0.25,"No","No"
7420912,35.2962962962963,12.6543209876543,2.32098765432099,4.51851851851852,1.39506172839506,0.320987654320988,1.97530864197531,"Yes","Yes"
9125000,20.6582278481013,5.86075949367089,1.06329113924051,5.72151898734177,1.0253164556962,0.518987341772152,0.746835443037975,"No","No"
784160,21.34375,10.609375,2.3125,1.75,1.25,0.09375,0.546875,"No","No"
2441400,17.275,6.1,0.7375,3.7375,0.8125,0.225,0.325,"No","No"
16400000,27.6707317073171,7.84146341463415,0.75609756097561,9,0.74390243902439,0.621951219512195,0.463414634146341,"Yes","No"
3408520,11.0697674418605,5.62790697674419,0.488372093023256,1.32558139534884,0.558139534883721,0.0697674418604651,0.255813953488372,"No","No"
1524305,14.2173913043478,4.47826086956522,2.06521739130435,1.6304347826087,1,0.0217391304347826,0.543478260869565,"No","No"
5881260,23.9722222222222,8.72222222222222,2.19444444444444,3.02777777777778,1.30555555555556,0.388888888888889,0.666666666666667,"Yes","No"
1709538,11.8333333333333,6.06666666666667,0.483333333333333,2.96666666666667,0.766666666666667,0.366666666666667,0.166666666666667,"No","No"
3290000,30.6,15.16,6.56,5.16,2.92,0.32,1.28,"Yes","Yes"
1.3e+07,24.5151515151515,7.15151515151515,0.96969696969697,8.72727272727273,1.40909090909091,0.666666666666667,0.545454545454545,"Yes","Yes"
1471382,15.4864864864865,4.21621621621622,2.91891891891892,1.27027027027027,0.891891891891892,0.0810810810810811,0.837837837837838,"No","No"
2328652,7.02702702702703,1.59459459459459,0.378378378378378,2.02702702702703,0.135135135135135,0.0540540540540541,0.135135135135135,"No","No"
2.1e+07,33.0416666666667,16.0138888888889,3.91666666666667,4.79166666666667,2.125,0.75,1.61111111111111,"Yes","Yes"
8e+06,16.75,6.58333333333333,0.933333333333333,2.43333333333333,0.583333333333333,0.266666666666667,0.633333333333333,"No","No"
6270000,21.25,7.71052631578947,1.09210526315789,2.28947368421053,0.592105263157895,0.0657894736842105,0.631578947368421,"No","No"
5881260,20.825,6.8625,0.6125,3.1,0.675,0.7,1.1125,"No","No"
17884176,33.8974358974359,12.525641025641,1.93589743589744,3.05128205128205,1,0.217948717948718,1,"Yes","No"
3533333,28.6951219512195,14.3658536585366,2.47560975609756,5.80487804878049,1.69512195121951,0.475609756097561,0.865853658536585,"Yes","Yes"
3704160,21.3939393939394,7.01515151515152,0.560606060606061,5.33333333333333,0.696969696969697,1,0.727272727272727,"No","No"
1577230,10.9230769230769,4.66666666666667,0.256410256410256,3.12820512820513,0.41025641025641,0.769230769230769,0.153846153846154,"No","No"
3202217,27.9756097560976,14.0243902439024,3.0609756097561,2.78048780487805,1.89024390243902,0.207317073170732,0.841463414634146,"Yes","Yes"
12307692,29.6470588235294,15.2941176470588,2.08823529411765,7.77941176470588,1.54411764705882,0.191176470588235,0.632352941176471,"Yes","Yes"
3477600,26.3684210526316,8.55263157894737,1.68421052631579,9.44736842105263,1.56578947368421,0.289473684210526,0.842105263157895,"Yes","Yes"
